"Region" "Treat" "X" "RegionTreat"
"8432" "NA" "High" 0 "NA:High"
"8433" "WE" "Placebo" 0 "WE:Placebo"
"8434" "NA" "High" 0 "NA:High"
"8435" "NA" "High" 0 "NA:High"
"8436" "NA" "High" 0 "NA:High"
"8437" "WE" "Placebo" 0 "WE:Placebo"
"8438" "WE" "Placebo" 0 "WE:Placebo"
"8439" "NA" "High" 0 "NA:High"
"8440" "WE" "High" 0 "WE:High"
"8441" "WE" "High" 0 "WE:High"
"8442" "WE" "High" 0 "WE:High"
"8443" "WE" "High" 0 "WE:High"
"8444" "WE" "Placebo" 0 "WE:Placebo"
"8445" "WE" "High" 0 "WE:High"
"8446" "WE" "Placebo" 0 "WE:Placebo"
"8447" "WE" "Placebo" 0 "WE:Placebo"
"8448" "WE" "High" 0 "WE:High"
"8449" "WE" "Placebo" 0 "WE:Placebo"
"8450" "WE" "High" 0 "WE:High"
"8451" "WE" "High" 0 "WE:High"
"8452" "WE" "High" 0 "WE:High"
"8453" "WE" "High" 0 "WE:High"
"8454" "WE" "High" 0 "WE:High"
"8455" "WE" "Placebo" 0 "WE:Placebo"
"8456" "WE" "High" 0 "WE:High"
"8457" "WE" "High" 0 "WE:High"
"8458" "WE" "High" 0 "WE:High"
"8459" "WE" "Placebo" 0 "WE:Placebo"
"8460" "WE" "High" 0 "WE:High"
"8461" "WE" "High" 0 "WE:High"
"8462" "WE" "High" 0 "WE:High"
"8463" "WE" "High" 0 "WE:High"
"8464" "WE" "High" 0 "WE:High"
"8465" "WE" "High" 0 "WE:High"
"8466" "WE" "High" 0 "WE:High"
"8467" "WE" "High" 0 "WE:High"
"8468" "WE" "High" 0 "WE:High"
"8469" "WE" "High" 0 "WE:High"
"8470" "WE" "High" 0 "WE:High"
"8471" "WE" "High" 1 "WE:High"
"8472" "WE" "High" 0 "WE:High"
"8473" "WE" "High" 0 "WE:High"
"8474" "WE" "High" 0 "WE:High"
"8475" "WE" "Placebo" 0 "WE:Placebo"
"8476" "WE" "High" 0 "WE:High"
"8477" "WE" "High" 0 "WE:High"
"8478" "WE" "High" 0 "WE:High"
"8479" "WE" "High" 0 "WE:High"
"8480" "WE" "High" 0 "WE:High"
"8481" "WE" "High" 0 "WE:High"
"8482" "WE" "High" 1 "WE:High"
"8483" "WE" "High" 0 "WE:High"
"8484" "NA" "Placebo" 0 "NA:Placebo"
"8485" "NA" "High" 0 "NA:High"
"8486" "NA" "Placebo" 0 "NA:Placebo"
"8487" "NA" "Placebo" 0 "NA:Placebo"
"8488" "NA" "High" 0 "NA:High"
"8489" "NA" "Placebo" 0 "NA:Placebo"
"8490" "NA" "Placebo" 0 "NA:Placebo"
"8491" "NA" "High" 1 "NA:High"
"8492" "NA" "High" 1 "NA:High"
"8493" "NA" "Placebo" 1 "NA:Placebo"
"8494" "NA" "High" 0 "NA:High"
"8495" "NA" "Placebo" 0 "NA:Placebo"
"8496" "NA" "High" 0 "NA:High"
"8497" "NA" "Placebo" 0 "NA:Placebo"
"8498" "NA" "High" 0 "NA:High"
"8499" "NA" "High" 0 "NA:High"
"8500" "NA" "High" 0 "NA:High"
"8501" "NA" "Placebo" 0 "NA:Placebo"
"8502" "NA" "Placebo" 0 "NA:Placebo"
"8503" "NA" "Placebo" 0 "NA:Placebo"
"8504" "NA" "High" 0 "NA:High"
"8505" "NA" "Placebo" 0 "NA:Placebo"
"8506" "NA" "High" 0 "NA:High"
"8507" "NA" "Placebo" 0 "NA:Placebo"
"8508" "NA" "High" 1 "NA:High"
"8509" "NA" "High" 0 "NA:High"
"8510" "NA" "Placebo" 0 "NA:Placebo"
"8511" "NA" "Placebo" 0 "NA:Placebo"
"8512" "NA" "Placebo" 0 "NA:Placebo"
"8513" "NA" "Placebo" 1 "NA:Placebo"
"8514" "NA" "Placebo" 0 "NA:Placebo"
"8515" "NA" "Placebo" 0 "NA:Placebo"
"8516" "NA" "Placebo" 0 "NA:Placebo"
"8517" "NA" "High" 0 "NA:High"
"8518" "NA" "Placebo" 0 "NA:Placebo"
"8519" "NA" "High" 0 "NA:High"
"8520" "WE" "Placebo" 0 "WE:Placebo"
"8521" "WE" "Placebo" 0 "WE:Placebo"
"8522" "WE" "Placebo" 0 "WE:Placebo"
"8523" "WE" "Placebo" 0 "WE:Placebo"
"8524" "WE" "Placebo" 0 "WE:Placebo"
"8525" "WE" "Placebo" 0 "WE:Placebo"
"8526" "WE" "Placebo" 0 "WE:Placebo"
"8527" "WE" "Placebo" 0 "WE:Placebo"
"8528" "WE" "Placebo" 1 "WE:Placebo"
"8529" "NA" "Placebo" 0 "NA:Placebo"
"8530" "NA" "Placebo" 0 "NA:Placebo"
"8531" "NA" "Placebo" 0 "NA:Placebo"
"8532" "NA" "Placebo" 0 "NA:Placebo"
"8533" "NA" "Placebo" 1 "NA:Placebo"
"8534" "NA" "Placebo" 0 "NA:Placebo"
"8535" "NA" "Placebo" 0 "NA:Placebo"
"8536" "NA" "Placebo" 1 "NA:Placebo"
"8537" "NA" "Placebo" 0 "NA:Placebo"
"8538" "NA" "Placebo" 1 "NA:Placebo"
"8539" "NA" "Placebo" 0 "NA:Placebo"
"8540" "NA" "Placebo" 0 "NA:Placebo"
"8541" "NA" "Placebo" 0 "NA:Placebo"
"8542" "NA" "Placebo" 0 "NA:Placebo"
"8543" "NA" "Placebo" 0 "NA:Placebo"
"8544" "NA" "Placebo" 1 "NA:Placebo"
"8545" "NA" "Placebo" 1 "NA:Placebo"
"8546" "NA" "Placebo" 0 "NA:Placebo"
"8547" "NA" "High" 0 "NA:High"
"8548" "NA" "High" 0 "NA:High"
"8549" "NA" "High" 0 "NA:High"
"8550" "NA" "High" 0 "NA:High"
"8551" "NA" "High" 0 "NA:High"
"8552" "NA" "Placebo" 0 "NA:Placebo"
"8553" "NA" "High" 0 "NA:High"
"8554" "NA" "High" 0 "NA:High"
"8555" "NA" "High" 0 "NA:High"
"8556" "NA" "Placebo" 0 "NA:Placebo"
"8557" "NA" "Placebo" 1 "NA:Placebo"
"8558" "NA" "Placebo" 0 "NA:Placebo"
"8559" "NA" "Placebo" 0 "NA:Placebo"
"8560" "NA" "High" 0 "NA:High"
"8561" "NA" "Placebo" 1 "NA:Placebo"
"8562" "WE" "Placebo" 0 "WE:Placebo"
"8563" "WE" "Placebo" 0 "WE:Placebo"
"8564" "NA" "High" 0 "NA:High"
"8565" "NA" "High" 0 "NA:High"
"8566" "NA" "High" 0 "NA:High"
"8567" "WE" "Placebo" 0 "WE:Placebo"
"8568" "NA" "High" 0 "NA:High"
"8569" "NA" "High" 0 "NA:High"
"8570" "WE" "Placebo" 0 "WE:Placebo"
"8571" "NA" "High" 0 "NA:High"
"8572" "WE" "Placebo" 0 "WE:Placebo"
"8573" "WE" "Placebo" 0 "WE:Placebo"
"8574" "WE" "Placebo" 0 "WE:Placebo"
"8575" "WE" "Placebo" 1 "WE:Placebo"
"8576" "WE" "Placebo" 0 "WE:Placebo"
"8577" "WE" "Placebo" 0 "WE:Placebo"
"8578" "WE" "Placebo" 0 "WE:Placebo"
"8579" "WE" "Placebo" 0 "WE:Placebo"
"8580" "WE" "Placebo" 0 "WE:Placebo"
"8581" "WE" "Placebo" 0 "WE:Placebo"
"8582" "WE" "Placebo" 1 "WE:Placebo"
"8583" "WE" "Placebo" 0 "WE:Placebo"
"8584" "WE" "Placebo" 0 "WE:Placebo"
"8585" "WE" "Placebo" 0 "WE:Placebo"
"8586" "WE" "Placebo" 0 "WE:Placebo"
"8587" "EE" "Placebo" 0 "EE:Placebo"
"8588" "EE" "Placebo" 1 "EE:Placebo"
"8589" "EE" "Placebo" 0 "EE:Placebo"
"8590" "EE" "Placebo" 0 "EE:Placebo"
"8591" "EE" "Placebo" 0 "EE:Placebo"
"8592" "EE" "Placebo" 0 "EE:Placebo"
"8593" "WE" "High" 0 "WE:High"
"8594" "EE" "Placebo" 0 "EE:Placebo"
"8595" "EE" "Placebo" 1 "EE:Placebo"
"8596" "EE" "Placebo" 1 "EE:Placebo"
"8597" "NA" "High" 0 "NA:High"
"8598" "EE" "Placebo" 0 "EE:Placebo"
"8599" "EE" "Placebo" 1 "EE:Placebo"
"8600" "NA" "High" 0 "NA:High"
"8601" "EE" "Placebo" 0 "EE:Placebo"
"8602" "EE" "Placebo" 0 "EE:Placebo"
"8603" "EE" "Placebo" 1 "EE:Placebo"
"8604" "EE" "Placebo" 1 "EE:Placebo"
"8605" "EE" "Placebo" 0 "EE:Placebo"
"8606" "NA" "High" 0 "NA:High"
"8607" "NA" "High" 0 "NA:High"
"8608" "EE" "Placebo" 0 "EE:Placebo"
"8609" "EE" "Placebo" 0 "EE:Placebo"
"8610" "EE" "Placebo" 0 "EE:Placebo"
"8611" "EE" "Placebo" 0 "EE:Placebo"
"8612" "NA" "High" 0 "NA:High"
"8613" "NA" "High" 0 "NA:High"
"8614" "NA" "High" 0 "NA:High"
"8615" "EE" "Placebo" 0 "EE:Placebo"
"8616" "EE" "Placebo" 0 "EE:Placebo"
"8617" "NA" "High" 0 "NA:High"
"8618" "EE" "Placebo" 1 "EE:Placebo"
"8619" "NA" "High" 1 "NA:High"
"8620" "EE" "Placebo" 1 "EE:Placebo"
"8621" "NA" "High" 0 "NA:High"
"8622" "EE" "Placebo" 0 "EE:Placebo"
"8623" "EE" "Placebo" 0 "EE:Placebo"
"8624" "NA" "High" 0 "NA:High"
"8625" "WE" "Placebo" 0 "WE:Placebo"
"8626" "WE" "Placebo" 0 "WE:Placebo"
"8627" "NA" "High" 1 "NA:High"
"8628" "WE" "Placebo" 0 "WE:Placebo"
"8629" "WE" "Placebo" 0 "WE:Placebo"
"8630" "WE" "Placebo" 0 "WE:Placebo"
"8631" "WE" "Placebo" 0 "WE:Placebo"
"8632" "NA" "High" 0 "NA:High"
"8633" "NA" "High" 0 "NA:High"
"8634" "NA" "High" 0 "NA:High"
"8635" "NA" "High" 0 "NA:High"
"8636" "WE" "Placebo" 0 "WE:Placebo"
"8637" "NA" "High" 1 "NA:High"
"8638" "WE" "Placebo" 0 "WE:Placebo"
"8639" "WE" "Placebo" 0 "WE:Placebo"
"8640" "NA" "High" 0 "NA:High"
"8641" "EE" "High" 0 "EE:High"
"8642" "EE" "High" 0 "EE:High"
"8643" "WE" "Placebo" 0 "WE:Placebo"
"8644" "EE" "High" 0 "EE:High"
"8645" "EE" "High" 0 "EE:High"
"8646" "EE" "High" 0 "EE:High"
"8647" "EE" "High" 0 "EE:High"
"8648" "EE" "High" 0 "EE:High"
"8649" "EE" "High" 0 "EE:High"
"8650" "EE" "High" 0 "EE:High"
"8651" "WE" "Placebo" 0 "WE:Placebo"
"8652" "EE" "High" 0 "EE:High"
"8653" "EE" "High" 0 "EE:High"
"8654" "WE" "Placebo" 0 "WE:Placebo"
"8655" "EE" "High" 0 "EE:High"
"8656" "EE" "High" 0 "EE:High"
"8657" "EE" "High" 0 "EE:High"
"8658" "EE" "High" 1 "EE:High"
"8659" "EE" "High" 0 "EE:High"
"8660" "WE" "Placebo" 0 "WE:Placebo"
"8661" "WE" "Placebo" 0 "WE:Placebo"
"8662" "EE" "High" 0 "EE:High"
"8663" "EE" "High" 1 "EE:High"
"8664" "EE" "High" 0 "EE:High"
"8665" "EE" "High" 0 "EE:High"
"8666" "EE" "High" 1 "EE:High"
"8667" "WE" "Placebo" 0 "WE:Placebo"
"8668" "WE" "Placebo" 0 "WE:Placebo"
"8669" "EE" "High" 0 "EE:High"
"8670" "WE" "Placebo" 1 "WE:Placebo"
"8671" "EE" "High" 0 "EE:High"
"8672" "EE" "High" 1 "EE:High"
"8673" "EE" "High" 0 "EE:High"
"8674" "WE" "Placebo" 1 "WE:Placebo"
"8675" "WE" "Placebo" 0 "WE:Placebo"
"8676" "EE" "High" 1 "EE:High"
"8677" "EE" "High" 1 "EE:High"
"8678" "EE" "High" 1 "EE:High"
"8679" "EE" "High" 0 "EE:High"
"8680" "WE" "Placebo" 0 "WE:Placebo"
"8681" "EE" "High" 0 "EE:High"
"8682" "EE" "High" 0 "EE:High"
"8683" "EE" "High" 1 "EE:High"
"8684" "EE" "High" 0 "EE:High"
"8685" "WE" "Placebo" 0 "WE:Placebo"
"8686" "EE" "High" 0 "EE:High"
"8687" "EE" "High" 0 "EE:High"
"8688" "EE" "High" 1 "EE:High"
"8689" "WE" "Placebo" 0 "WE:Placebo"
"8690" "WE" "Placebo" 0 "WE:Placebo"
"8691" "EE" "High" 0 "EE:High"
"8692" "EE" "High" 0 "EE:High"
"8693" "EE" "High" 1 "EE:High"
"8694" "EE" "High" 0 "EE:High"
"8695" "WE" "Placebo" 1 "WE:Placebo"
"8696" "WE" "Placebo" 0 "WE:Placebo"
"8697" "WE" "Placebo" 0 "WE:Placebo"
"8698" "EE" "High" 0 "EE:High"
"8699" "EE" "High" 0 "EE:High"
"8700" "WE" "Placebo" 1 "WE:Placebo"
"8701" "EE" "Placebo" 0 "EE:Placebo"
"8702" "EE" "Placebo" 0 "EE:Placebo"
"8703" "WE" "High" 0 "WE:High"
"8704" "EE" "Placebo" 0 "EE:Placebo"
"8705" "EE" "Placebo" 0 "EE:Placebo"
"8706" "WE" "High" 0 "WE:High"
"8707" "EE" "Placebo" 1 "EE:Placebo"
"8708" "EE" "Placebo" 0 "EE:Placebo"
"8709" "WE" "High" 1 "WE:High"
"8710" "WE" "High" 0 "WE:High"
"8711" "EE" "Placebo" 1 "EE:Placebo"
"8712" "EE" "Placebo" 0 "EE:Placebo"
"8713" "EE" "Placebo" 0 "EE:Placebo"
"8714" "WE" "High" 0 "WE:High"
"8715" "EE" "Placebo" 1 "EE:Placebo"
"8716" "EE" "Placebo" 0 "EE:Placebo"
"8717" "EE" "Placebo" 0 "EE:Placebo"
"8718" "EE" "Placebo" 0 "EE:Placebo"
"8719" "EE" "Placebo" 0 "EE:Placebo"
"8720" "EE" "Placebo" 1 "EE:Placebo"
"8721" "EE" "Placebo" 0 "EE:Placebo"
"8722" "EE" "Placebo" 0 "EE:Placebo"
"8723" "EE" "Placebo" 0 "EE:Placebo"
"8724" "WE" "High" 0 "WE:High"
"8725" "EE" "Placebo" 1 "EE:Placebo"
"8726" "EE" "Placebo" 0 "EE:Placebo"
"8727" "EE" "Placebo" 0 "EE:Placebo"
"8728" "EE" "Placebo" 0 "EE:Placebo"
"8729" "EE" "Placebo" 1 "EE:Placebo"
"8730" "WE" "High" 0 "WE:High"
"8731" "EE" "Placebo" 0 "EE:Placebo"
"8732" "EE" "Placebo" 1 "EE:Placebo"
"8733" "EE" "Placebo" 1 "EE:Placebo"
"8734" "EE" "Placebo" 0 "EE:Placebo"
"8735" "WE" "High" 0 "WE:High"
"8736" "EE" "Placebo" 1 "EE:Placebo"
"8737" "EE" "Placebo" 0 "EE:Placebo"
"8738" "EE" "Placebo" 0 "EE:Placebo"
"8739" "EE" "Placebo" 0 "EE:Placebo"
"8740" "WE" "High" 0 "WE:High"
"8741" "WE" "High" 0 "WE:High"
"8742" "EE" "Placebo" 0 "EE:Placebo"
"8743" "WE" "High" 0 "WE:High"
"8744" "EE" "Placebo" 0 "EE:Placebo"
"8745" "EE" "Placebo" 1 "EE:Placebo"
"8746" "EE" "Placebo" 0 "EE:Placebo"
"8747" "EE" "Placebo" 0 "EE:Placebo"
"8748" "EE" "Placebo" 0 "EE:Placebo"
"8749" "EE" "Placebo" 0 "EE:Placebo"
"8750" "EE" "Placebo" 1 "EE:Placebo"
"8751" "EE" "Placebo" 0 "EE:Placebo"
"8752" "NA" "Placebo" 0 "NA:Placebo"
"8753" "NA" "Placebo" 0 "NA:Placebo"
"8754" "NA" "Placebo" 0 "NA:Placebo"
"8755" "NA" "Placebo" 0 "NA:Placebo"
"8756" "NA" "Placebo" 0 "NA:Placebo"
"8757" "NA" "Placebo" 0 "NA:Placebo"
"8758" "NA" "Placebo" 1 "NA:Placebo"
"8759" "NA" "Placebo" 0 "NA:Placebo"
"8760" "NA" "Placebo" 0 "NA:Placebo"
"8761" "NA" "Placebo" 1 "NA:Placebo"
"8762" "NA" "Placebo" 0 "NA:Placebo"
"8763" "NA" "Placebo" 0 "NA:Placebo"
"8764" "NA" "High" 0 "NA:High"
"8765" "NA" "High" 0 "NA:High"
"8766" "NA" "High" 0 "NA:High"
"8767" "NA" "Placebo" 0 "NA:Placebo"
"8768" "NA" "Placebo" 1 "NA:Placebo"
"8769" "NA" "Placebo" 0 "NA:Placebo"
"8770" "NA" "High" 0 "NA:High"
"8771" "NA" "Placebo" 0 "NA:Placebo"
"8772" "NA" "High" 0 "NA:High"
"8773" "NA" "High" 0 "NA:High"
"8774" "NA" "Placebo" 0 "NA:Placebo"
"8775" "NA" "High" 0 "NA:High"
"8776" "NA" "Placebo" 0 "NA:Placebo"
"8777" "NA" "Placebo" 0 "NA:Placebo"
"8778" "NA" "Placebo" 0 "NA:Placebo"
"8779" "NA" "Placebo" 0 "NA:Placebo"
"8780" "NA" "High" 1 "NA:High"
"8781" "NA" "Placebo" 0 "NA:Placebo"
"8782" "NA" "Placebo" 0 "NA:Placebo"
"8783" "NA" "High" 0 "NA:High"
"8784" "NA" "Placebo" 0 "NA:Placebo"
"8785" "NA" "High" 0 "NA:High"
"8786" "NA" "High" 0 "NA:High"
"8787" "NA" "High" 0 "NA:High"
"8788" "NA" "High" 0 "NA:High"
"8789" "NA" "High" 0 "NA:High"
"8790" "NA" "High" 0 "NA:High"
"8791" "NA" "Placebo" 0 "NA:Placebo"
"8792" "NA" "High" 0 "NA:High"
"8793" "NA" "High" 0 "NA:High"
"8794" "NA" "High" 0 "NA:High"
"8795" "NA" "High" 1 "NA:High"
"8796" "NA" "High" 0 "NA:High"
"8797" "NA" "High" 0 "NA:High"
"8798" "NA" "High" 0 "NA:High"
"8799" "NA" "Placebo" 1 "NA:Placebo"
"8800" "EE" "High" 0 "EE:High"
"8801" "NA" "Placebo" 0 "NA:Placebo"
"8802" "NA" "Placebo" 0 "NA:Placebo"
"8803" "NA" "Placebo" 0 "NA:Placebo"
"8804" "NA" "Placebo" 1 "NA:Placebo"
"8805" "NA" "Placebo" 0 "NA:Placebo"
"8806" "NA" "Placebo" 0 "NA:Placebo"
"8807" "NA" "Placebo" 1 "NA:Placebo"
"8808" "NA" "Placebo" 1 "NA:Placebo"
"8809" "NA" "Placebo" 0 "NA:Placebo"
"8810" "NA" "Placebo" 0 "NA:Placebo"
"8811" "NA" "Placebo" 0 "NA:Placebo"
"8812" "NA" "Placebo" 0 "NA:Placebo"
"8813" "NA" "Placebo" 0 "NA:Placebo"
"8814" "NA" "Placebo" 0 "NA:Placebo"
"8815" "NA" "Placebo" 0 "NA:Placebo"
"8816" "EE" "High" 0 "EE:High"
"8817" "EE" "High" 1 "EE:High"
"8818" "NA" "Placebo" 1 "NA:Placebo"
"8819" "NA" "Placebo" 0 "NA:Placebo"
"8820" "NA" "Placebo" 0 "NA:Placebo"
"8821" "WE" "Placebo" 0 "WE:Placebo"
"8822" "WE" "Placebo" 0 "WE:Placebo"
"8823" "WE" "Placebo" 0 "WE:Placebo"
"8824" "WE" "Placebo" 0 "WE:Placebo"
"8825" "WE" "Placebo" 0 "WE:Placebo"
"8826" "WE" "Placebo" 0 "WE:Placebo"
"8827" "EE" "High" 0 "EE:High"
"8828" "WE" "Placebo" 0 "WE:Placebo"
"8829" "WE" "Placebo" 0 "WE:Placebo"
"8830" "WE" "High" 0 "WE:High"
"8831" "WE" "High" 0 "WE:High"
"8832" "WE" "High" 0 "WE:High"
"8833" "WE" "Placebo" 0 "WE:Placebo"
"8834" "WE" "High" 1 "WE:High"
"8835" "WE" "High" 0 "WE:High"
"8836" "WE" "High" 0 "WE:High"
"8837" "WE" "High" 0 "WE:High"
"8838" "WE" "Placebo" 0 "WE:Placebo"
"8839" "WE" "Placebo" 1 "WE:Placebo"
"8840" "WE" "High" 0 "WE:High"
"8841" "WE" "Placebo" 0 "WE:Placebo"
"8842" "WE" "High" 0 "WE:High"
"8843" "WE" "Placebo" 0 "WE:Placebo"
"8844" "WE" "High" 1 "WE:High"
"8845" "WE" "High" 0 "WE:High"
"8846" "WE" "Placebo" 1 "WE:Placebo"
"8847" "WE" "High" 0 "WE:High"
"8848" "WE" "High" 0 "WE:High"
"8849" "WE" "High" 0 "WE:High"
"8850" "WE" "High" 0 "WE:High"
"8851" "WE" "Placebo" 0 "WE:Placebo"
"8852" "WE" "High" 0 "WE:High"
"8853" "WE" "High" 0 "WE:High"
"8854" "WE" "High" 0 "WE:High"
"8855" "WE" "High" 0 "WE:High"
"8856" "WE" "High" 0 "WE:High"
"8857" "WE" "High" 0 "WE:High"
"8858" "WE" "Placebo" 0 "WE:Placebo"
"8859" "WE" "High" 0 "WE:High"
"8860" "WE" "High" 0 "WE:High"
"8861" "WE" "Placebo" 1 "WE:Placebo"
"8862" "WE" "High" 0 "WE:High"
"8863" "WE" "Placebo" 0 "WE:Placebo"
"8864" "WE" "High" 0 "WE:High"
"8865" "WE" "High" 0 "WE:High"
"8866" "WE" "High" 0 "WE:High"
"8867" "WE" "High" 0 "WE:High"
"8868" "WE" "Placebo" 0 "WE:Placebo"
"8869" "WE" "Placebo" 0 "WE:Placebo"
"8870" "WE" "Placebo" 1 "WE:Placebo"
"8871" "WE" "Placebo" 1 "WE:Placebo"
"8872" "WE" "High" 0 "WE:High"
"8873" "WE" "High" 0 "WE:High"
"8874" "WE" "High" 0 "WE:High"
"8875" "WE" "High" 0 "WE:High"
"8876" "WE" "Placebo" 0 "WE:Placebo"
"8877" "WE" "Placebo" 0 "WE:Placebo"
"8878" "WE" "High" 0 "WE:High"
"8879" "WE" "Placebo" 0 "WE:Placebo"
"8880" "WE" "High" 0 "WE:High"
"8881" "WE" "Placebo" 0 "WE:Placebo"
"8882" "WE" "Placebo" 0 "WE:Placebo"
"8883" "WE" "High" 0 "WE:High"
"8884" "WE" "High" 0 "WE:High"
"8885" "WE" "Placebo" 1 "WE:Placebo"
"8886" "NA" "High" 0 "NA:High"
"8887" "WE" "Placebo" 0 "WE:Placebo"
"8888" "NA" "High" 0 "NA:High"
"8889" "WE" "Placebo" 0 "WE:Placebo"
"8890" "WE" "Placebo" 0 "WE:Placebo"
"8891" "WE" "Placebo" 0 "WE:Placebo"
"8892" "NA" "High" 0 "NA:High"
"8893" "WE" "Placebo" 1 "WE:Placebo"
"8894" "NA" "High" 0 "NA:High"
"8895" "NA" "High" 1 "NA:High"
"8896" "WE" "Placebo" 0 "WE:Placebo"
"8897" "NA" "High" 1 "NA:High"
"8898" "WE" "Placebo" 0 "WE:Placebo"
"8899" "NA" "High" 0 "NA:High"
"8900" "NA" "High" 0 "NA:High"
"8901" "WE" "Placebo" 0 "WE:Placebo"
"8902" "NA" "High" 0 "NA:High"
"8903" "NA" "Placebo" 0 "NA:Placebo"
"8904" "NA" "Placebo" 0 "NA:Placebo"
"8905" "NA" "Placebo" 1 "NA:Placebo"
"8906" "NA" "High" 0 "NA:High"
"8907" "NA" "Placebo" 0 "NA:Placebo"
"8908" "NA" "High" 1 "NA:High"
"8909" "NA" "Placebo" 0 "NA:Placebo"
"8910" "NA" "Placebo" 0 "NA:Placebo"
"8911" "NA" "High" 0 "NA:High"
"8912" "NA" "Placebo" 0 "NA:Placebo"
"8913" "NA" "Placebo" 1 "NA:Placebo"
"8914" "NA" "High" 0 "NA:High"
"8915" "NA" "Placebo" 1 "NA:Placebo"
"8916" "NA" "Placebo" 0 "NA:Placebo"
"8917" "NA" "Placebo" 0 "NA:Placebo"
"8918" "NA" "High" 0 "NA:High"
"8919" "NA" "Placebo" 0 "NA:Placebo"
"8920" "NA" "Placebo" 0 "NA:Placebo"
"8921" "NA" "High" 0 "NA:High"
"8922" "NA" "High" 0 "NA:High"
"8923" "NA" "Placebo" 0 "NA:Placebo"
"8924" "NA" "Placebo" 0 "NA:Placebo"
"8925" "NA" "High" 0 "NA:High"
"8926" "NA" "Placebo" 1 "NA:Placebo"
"8927" "NA" "Placebo" 0 "NA:Placebo"
"8928" "NA" "Placebo" 0 "NA:Placebo"
"8929" "NA" "High" 0 "NA:High"
"8930" "NA" "Placebo" 0 "NA:Placebo"
"8931" "NA" "High" 0 "NA:High"
"8932" "NA" "High" 0 "NA:High"
"8933" "NA" "Placebo" 0 "NA:Placebo"
"8934" "NA" "High" 0 "NA:High"
"8935" "NA" "Placebo" 0 "NA:Placebo"
"8936" "NA" "High" 0 "NA:High"
"8937" "NA" "High" 0 "NA:High"
"8938" "NA" "High" 0 "NA:High"
"8939" "NA" "High" 0 "NA:High"
"8940" "NA" "High" 0 "NA:High"
"8941" "NA" "High" 0 "NA:High"
"8942" "NA" "High" 0 "NA:High"
"8943" "NA" "High" 1 "NA:High"
"8944" "NA" "High" 0 "NA:High"
"8945" "WE" "Placebo" 0 "WE:Placebo"
"8946" "WE" "Placebo" 0 "WE:Placebo"
"8947" "WE" "Placebo" 0 "WE:Placebo"
"8948" "WE" "Placebo" 0 "WE:Placebo"
"8949" "NA" "High" 0 "NA:High"
"8950" "NA" "High" 1 "NA:High"
"8951" "NA" "High" 0 "NA:High"
"8952" "NA" "High" 0 "NA:High"
"8953" "WE" "Placebo" 0 "WE:Placebo"
"8954" "NA" "High" 0 "NA:High"
"8955" "NA" "High" 0 "NA:High"
"8956" "NA" "Placebo" 1 "NA:Placebo"
"8957" "NA" "High" 0 "NA:High"
"8958" "NA" "High" 0 "NA:High"
"8959" "NA" "Placebo" 0 "NA:Placebo"
"8960" "NA" "High" 0 "NA:High"
"8961" "NA" "Placebo" 0 "NA:Placebo"
"8962" "NA" "Placebo" 0 "NA:Placebo"
"8963" "NA" "High" 1 "NA:High"
"8964" "NA" "Placebo" 0 "NA:Placebo"
"8965" "NA" "Placebo" 0 "NA:Placebo"
"8966" "NA" "Placebo" 0 "NA:Placebo"
"8967" "NA" "Placebo" 0 "NA:Placebo"
"8968" "NA" "Placebo" 1 "NA:Placebo"
"8969" "NA" "High" 0 "NA:High"
"8970" "NA" "Placebo" 0 "NA:Placebo"
"8971" "NA" "High" 0 "NA:High"
"8972" "NA" "Placebo" 1 "NA:Placebo"
"8973" "NA" "High" 1 "NA:High"
"8974" "NA" "High" 0 "NA:High"
"8975" "NA" "Placebo" 0 "NA:Placebo"
"8976" "NA" "High" 0 "NA:High"
"8977" "NA" "High" 0 "NA:High"
"8978" "NA" "High" 0 "NA:High"
"8979" "NA" "Placebo" 0 "NA:Placebo"
"8980" "NA" "Placebo" 0 "NA:Placebo"
"8981" "NA" "High" 0 "NA:High"
"8982" "NA" "High" 0 "NA:High"
"8983" "NA" "Placebo" 0 "NA:Placebo"
"8984" "NA" "Placebo" 0 "NA:Placebo"
"8985" "NA" "Placebo" 0 "NA:Placebo"
"8986" "NA" "Placebo" 0 "NA:Placebo"
"8987" "NA" "Placebo" 0 "NA:Placebo"
"8988" "NA" "Placebo" 0 "NA:Placebo"
"8989" "NA" "High" 0 "NA:High"
"8990" "NA" "Placebo" 1 "NA:Placebo"
"8991" "NA" "High" 0 "NA:High"
"8992" "NA" "Placebo" 0 "NA:Placebo"
"8993" "NA" "Placebo" 0 "NA:Placebo"
"8994" "NA" "Placebo" 0 "NA:Placebo"
"8995" "NA" "High" 0 "NA:High"
"8996" "NA" "High" 0 "NA:High"
"8997" "NA" "High" 0 "NA:High"
"8998" "NA" "Placebo" 0 "NA:Placebo"
"8999" "WE" "High" 0 "WE:High"
"9000" "WE" "High" 0 "WE:High"
"9001" "WE" "High" 0 "WE:High"
"9002" "WE" "High" 0 "WE:High"
"9003" "WE" "High" 0 "WE:High"
"9004" "WE" "High" 1 "WE:High"
"9005" "WE" "High" 0 "WE:High"
"9006" "NA" "Placebo" 0 "NA:Placebo"
"9007" "WE" "Placebo" 0 "WE:Placebo"
"9008" "NA" "High" 1 "NA:High"
